id,title,developer_id,price_min,price_max,bhk_config,locality,city,rera_number,cover_image_local,source_platform,source_url
0cc9ffc5-6512-4709-8b54-2d4eb4a7a8b0,Flats In Ahmedabad,3560f194-a375-4855-a060-0bd708e65bf8,,,,Ahmedabad / Gandhinagar,Ahmedabad,AG/GJ/AHMEDABAD/AHMEDABAD,,vitalspace,https://vitalspace.in//property-for-investment-in
cb905792-1bdf-4b21-8d69-ad0bbb81e64c,Flats In Ahmedabad,3560f194-a375-4855-a060-0bd708e65bf8,,,,Ahmedabad / Gandhinagar,Ahmedabad,AG/GJ/AHMEDABAD/AHMEDABAD,,vitalspace,https://vitalspace.in//property-for-sale-in
c526fb33-13e9-4cc6-bd1b-41948816c4c0,Resale Flats In Ahmedabad,3560f194-a375-4855-a060-0bd708e65bf8,,,,Ahmedabad / Gandhinagar,Ahmedabad,AG/GJ/AHMEDABAD/AHMEDABAD,,vitalspace,https://vitalspace.in/property/resale-flats-in-
0f35afa2-c379-45d4-81ed-8d6fc60999af,4 BHK Flats / Apartments for Sale in Shilaj Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/4-bhk-flats-for-sale-in-shilaj-ahmedabad
589d3b28-7ad9-4e90-ad2e-887bb408ea29,"Ready to Move Flats in Navrangpura, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/ready-to-move-flats-in-navrangpura-ahmedabad
d24d70d7-baf6-4551-966e-c3d5fb2f8b36,Aranyam,3ac5b201-4809-431f-9f9c-f3091f004322,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-for-sale-in-aranyam-shilaj-ahmedabad?pid=BhRYQ1hKVl0
c4a8decb-42fa-408f-ba98-bbc2d298504f,"Properties for Sale in Shilaj, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/property-for-sale-in-shilaj-ahmedabad
c238083f-bc4e-4d10-b04e-6dffda92f12d,Adani Amaris,09f830db-a9ab-45b8-979d-a15d78670180,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-penthouse-for-sale-in-adani-amaris-sg-highway-ahmedabad?pid=BhRYQV9HUF4
44059f61-e26b-44db-b17d-3cc2da8802d1,"Ready to Move Flats in Sola, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/ready-to-move-flats-in-sola-ahmedabad
dbf278e7-601c-4ad8-a213-0c7c4b615b62,"Flats for Resale in Gota, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-resale-in-gota-ahmedabad
6261064a-0a25-4d46-b9ee-fa18b4587452,The Storeys,d13821ac-9ffd-450b-9f2c-c93684266226,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-duplex-for-sale-in-the-storeys-shantigram-ahmedabad?pid=BhRYQ1hGWV4
f43f7fb9-10fa-42ef-9eab-085741951bee,RIVIERA MAJESTICA,2c8cce36-1dd6-4e75-835d-5e5ec4a9f5f7,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-duplex-for-sale-in-riviera-majestica-shela-ahmedabad?pid=BhRYQ1hKV14
33cf9155-4270-44fa-addf-36223f442928,4 BHK Penthouse for Sale in Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/4-bhk-penthouse-for-sale-in-ahmedabad
f64cb186-3c73-4f81-8679-3694c2d5a45d,"Ready to Move Flats in Thaltej, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/ready-to-move-flats-in-thaltej-ahmedabad
c0b72e93-4b5c-4ed7-9fd5-c24ac418c26d,4 BHK Bungalows / Villas for Sale in Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/4-bhk-bungalow-for-sale-in-ahmedabad
5b4e3f46-ecd9-4fe3-a094-de2c74a306f8,1 BHK Flats / Apartments for Sale in Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/1-bhk-flats-for-sale-in-ahmedabad
7d1d107e-0ff5-4220-835f-fb5f8cf5602b,"2 BHK Flats for Sale in Shela, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/2-bhk-flats-for-sale-in-shela-ahmedabad
693f50d3-5b2c-4f62-a729-70a24dbf002f,3 BHK Flats / Apartments for Sale in Thaltej Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/3-bhk-flats-for-sale-in-thaltej-ahmedabad
c176c41e-680a-427d-8be7-c049bc1a4a6f,NORTH PARK (Phase-5),31098b11-4db6-45f3-afdf-0eade435e9c6,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/bunglow-villa-for-sale-in-north-park-phase-5-shantigram-ahmedabad?pid=BhRYQ1lFVlM
53780544-929e-4123-9e3c-4496724e2cd9,SHILP RESIDENCY,7031260c-0ad8-4319-845d-5de412d3c7e2,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-for-sale-in-shilp-residency-gota-ahmedabad?pid=BhRYQ19LWF0
dbeab358-64af-45e1-bfac-c1f3014592c0,"Flats / Apartments for Sale in Vastrapur, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-vastrapur-ahmedabad
03e6ced7-8be2-42e3-8c0e-2af43b9def92,"Ready to Move Flats in Ambli, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/ready-to-move-flats-in-ambli-ahmedabad
b0741ed5-5381-4215-9341-195ae724fd30,"Flats for Resale in Sola, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-resale-in-sola-ahmedabad
e0d94970-259b-46ae-92d7-2dee2d7fdf4a,4 BHK Flats / Apartments for Sale in Jagatpur Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/4-bhk-flats-for-sale-in-jagatpur-ahmedabad
cb1f2fbc-0e89-4190-ad9b-f59c7a9ed989,3 BHK Flats / Apartments for Sale in Jagatpur Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/3-bhk-flats-for-sale-in-jagatpur-ahmedabad
d8c3d8bc-1e87-4a7b-b007-7886f32f7f65,"Ready to Move Flats in Vastral, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/ready-to-move-flats-in-vastral-ahmedabad
8d9f0ec2-d123-4016-9a93-426be6199e5b,"Ready to Move Flats in Sindhubhavan, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/ready-to-move-flats-in-sindhubhavan-ahmedabad
a4b5dccb-16d6-4425-8fa1-d94806fccd7c,"The Amber – Premium 2 BHK Apartments in Jagatpur, Ahmedabad",b07d81a7-736a-47ff-9f6d-ba417e416bb2,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-for-sale-in-the-amber-jagatpur-ahmedabad?pid=BhRYQV1GVF4
b244a075-3e87-4162-aeff-511843771825,"Flats for Resale in Nikol, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-resale-in-nikol-ahmedabad
4e4ed288-2873-43d4-916d-a15c69341857,Property in Ahmedabad below ₹ 60 Lakh,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/properties-below-60-lakhs-in-ahmedabad
49375f37-3135-4ab5-979e-2334f4d03d71,4 BHK Flats / Apartments for Sale in Shantigram Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/4-bhk-flats-for-sale-in-shantigram-ahmedabad
6754fde2-7a38-4217-8a6e-5a2305aaa4f9,"Flats / Apartments for Sale in Navrangpura, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-navrangpura-ahmedabad
0c1fa1a1-00d8-4fe7-8d12-f07a20cf8dde,Property in Ahmedabad below ₹ 40 Lakh,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/properties-below-40-lakhs-in-ahmedabad
6c77e1a5-9fb2-4158-9642-912902a6b5d7,3 BHK Flats / Apartments for Sale in Gota Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/3-bhk-flats-for-sale-in-gota-ahmedabad
f70d0d6e-0e06-4eb8-ace3-1fa3e0297f67,3 BHK Flats / Apartments for Sale in Chharodi Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/3-bhk-flats-for-sale-in-chharodi-ahmedabad
f5be3a8e-312a-413c-bb14-9016ba4565ce,4 BHK Flats / Apartments for Sale in Science City Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/4-bhk-flats-for-sale-in-science-city-ahmedabad
36461b1e-c67a-4616-8c5a-7c487ddc9ce4,BINORI ARISTELLA,ceab593e-e783-4823-b1e7-2a5f6a138bc4,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-penthouse-for-sale-in-binori-aristella-shilaj-ahmedabad?pid=BhRYQ1tAU1I
3a76f3a0-e26e-4a7a-a84b-8dd3b315a4c8,Sierra,2fc0638e-9cd1-42b8-b855-bf7a2b0e0230,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-for-sale-in-sierra-satellite-road-ahmedabad?pid=BhRYQ1tCU1o
53017f58-29ed-4fbb-b347-8daa8043b4e6,SHILP SERENE,7a8ac15f-fec4-4371-b751-bb202c4f433c,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-for-sale-in-shilp-serene-shilaj-ahmedabad?pid=BhRYQ19LUFs
fba06ffc-ed2e-416c-922a-37ee758df920,"New Residential Flats in Thaltej, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/new-residential-flats-in-thaltej-ahmedabad
ee78dfb6-6710-49c4-93e4-efb90b0f6ccd,4 BHK Flats / Apartments for Sale in Hebatpur Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/4-bhk-flats-for-sale-in-hebatpur-ahmedabad
adf27f88-c669-4242-9a37-7311e32d3400,THE WESTIN,fb5cc3f2-ea5a-410a-bd04-ce3485407358,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-for-sale-in-the-westin-shilaj-ahmedabad?pid=BhRYQ1tAVls
804948fb-b793-4853-ae12-1a7e5324655c,"New Residential Flats in Vastrapur, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/new-residential-flats-in-vastrapur-ahmedabad
e2ff1fa5-7511-4096-9d08-3ff19f9d68be,"Ready to Move Flats in Maninagar, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/ready-to-move-flats-in-maninagar-ahmedabad
a5422858-77c8-43fb-8cef-a04a2698f2a0,"New Residential Flats in Vastral, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/new-residential-flats-in-vastral-ahmedabad
5f2fbf35-b897-47ef-80bc-309fbff3862b,BLUE BELL,296f881b-3f44-4218-8ffc-eb07a1f72c20,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-for-sale-in-blue-bell-gota-ahmedabad?pid=BhRYQ15CV10
7b7f0c37-7ae7-4c03-99c1-ffab1c548f6a,"Properties for Sale in Shela, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/property-for-sale-in-shela-ahmedabad
9a97ea35-202d-4b2e-8fd8-697256db9224,"Properties for Sale in Prahladnagar, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/property-for-sale-in-prahladnagar-ahmedabad
0db0d7a2-9241-4874-aaf4-53c04af72734,"New Residential Flats in Gota, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/new-residential-flats-in-gota-ahmedabad
f08bd585-0328-4ac2-9112-c78dccdeccc8,4 BHK Flats / Apartments for Sale in Ambli Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/4-bhk-flats-for-sale-in-ambli-ahmedabad
25b3e72a-e26c-4c7b-bceb-465a4b94f8f1,"Ready to Move Flats in Gota, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/ready-to-move-flats-in-gota-ahmedabad
00d68b76-8966-4a4d-86bd-c639fbb487c3,3 BHK Flats / Apartments for Sale in Shantigram Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/3-bhk-flats-for-sale-in-shantigram-ahmedabad
d4709f5c-d45a-4b11-a6b7-3384eda5ed49,"Flats for Resale in Ambli, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-resale-in-ambli-ahmedabad
06c318cb-22c6-4c23-96d9-497fdb8dcb69,Indraprasth Ixora,a90dfbf4-c1fc-4ca3-9a45-448d4f8d96f3,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-for-sale-in-indraprasth-ixora-shela-ahmedabad?pid=BhRYQ1tBUF0
15fae915-df8b-4ef1-94c7-1e7640d64eef,Obsidian Towers,dfb55745-1027-479a-8997-abb292777a6c,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-for-sale-in-obsidian-towers-jagatpur-ahmedabad?pid=BhRYQlhEU14
c168dc22-fc18-42b5-9b98-7ef281891c10,"New Residential Flats in Maninagar, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/new-residential-flats-in-maninagar-ahmedabad
72554b1b-2d80-44ca-9b54-237140eec789,"New Residential Flats in Ambli, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/new-residential-flats-in-ambli-ahmedabad
9317eb85-194e-4730-9f71-d21cbf2da51a,3 BHK Flats / Apartments for Sale in Naranpura Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/3-bhk-flats-for-sale-in-naranpura-ahmedabad
4ee141dc-9cf8-4ec1-96cb-d9742e903369,Property in Ahmedabad below ₹ 80 Lakh,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/properties-below-80-lakhs-in-ahmedabad
148f46ad-39dd-4343-b21c-132b4800c712,Rajshree Regalia,08a3232e-f59e-4e4e-9f98-d5b5ceb2c664,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-for-sale-in-rajshree-regalia-jagatpur-ahmedabad?pid=BhRYQ15BWVk
fcaf24a2-08b4-4ba1-bcbe-6b90eb148c63,4 BHK Flats / Apartments for Sale in Thaltej Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/4-bhk-flats-for-sale-in-thaltej-ahmedabad
f6ef62c8-e230-47ba-a95a-a143540a44ba,Property For Sale By Budget in Ahmedabad Localities,5c9b8e83-8f83-49e1-909a-1ea5760962cb,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/sitemap.html/property-for-sale-by-budget-in-ahmedabad-localities.html
92c86e11-1c88-4388-9e94-9a6343ef3d82,TREMONT ADLEAP,bc731895-1ca0-4972-a41a-1949c3108324,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-penthouse-for-sale-in-tremont-adleap-chharodi-ahmedabad?pid=BhRYQ1tAUV0
e1962f6c-46b7-40f8-9727-1af009bf168f,AUGUSTA,d0139173-81a6-42ab-bb15-8e85c445a56d,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-for-sale-in-augusta-chharodi-ahmedabad?pid=BhRYQ1tBUFg
f9f59abb-17e9-47a2-ad61-a45d27afb9e8,"New Residential Flats in Nikol, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/new-residential-flats-in-nikol-ahmedabad
3d66e156-5f54-44af-84a5-6326fb82b720,"Flats for Resale in Vastrapur, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-resale-in-vastrapur-ahmedabad
3b80241d-7e2f-4540-8a59-5ffa4fb27924,4 BHK Flats / Apartments for Sale in Chharodi Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/4-bhk-flats-for-sale-in-chharodi-ahmedabad
eaac55bf-6ca0-4093-a898-b720522c1c09,Shivalik Greenfield,c29653b0-40fc-4d0a-b50f-f5833350ef7c,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-for-sale-in-shivalik-greenfield-shantigram-ahmedabad?pid=BhRYQlFHU1g
e7e26f87-be63-4393-8b38-aa925863bf25,"Flats for Resale in Thaltej, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-resale-in-thaltej-ahmedabad
f0d9031a-d654-4a48-a6ea-9bddfab6f824,"Flats / Apartments for Sale in Vastral, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-vastral-ahmedabad
b9d6ecfe-70d5-4636-bfb2-519c68ebff1f,3 BHK Bungalows / Villas for Sale in Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/3-bhk-bungalow-for-sale-in-ahmedabad
7d4f549a-c2c8-42a7-8e2f-94aaf65c376c,"Flats / Apartments for Sale in Sindhubhavan, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-sindhubhavan-ahmedabad
55948dc7-b35f-46e4-9c6d-0063538229fa,"New Residential Flats in Sindhubhavan, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/new-residential-flats-in-sindhubhavan-ahmedabad
25c71872-b253-4054-9144-4a28d006eb00,3 BHK Flats / Apartments for Sale in Vaishno Devi Circle Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/3-bhk-flats-for-sale-in-vaishno-devi-circle-ahmedabad
33e729f1-6484-4a55-ae40-d2ffb661c8cb,SUPER SHALIGRAM,f9c2cd12-63c7-44fd-9edd-45078cf73c6b,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-for-sale-in-super-shaligram-gota-ahmedabad?pid=BhRYQ1tDWF4
2ab102f5-4c31-422e-a769-25dc43814871,"Properties for Sale in Bopal, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/property-for-sale-in-bopal-ahmedabad
2ebd456e-2f36-4da0-8980-df0975e79c04,The Planet,98b3c51f-52fa-4b11-b784-e9deb66a7262,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-for-sale-in-the-planet-shela-ahmedabad?pid=BhRYQl5DUVk
9a5d8ed7-4c9f-44aa-b904-4a49a5e5092b,3 BHK Flats / Apartments for Sale in Shela Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/3-bhk-flats-for-sale-in-shela-ahmedabad
6ae45775-cc42-4cba-a973-dd2436b8b714,2 BHK Flats / Apartments for Sale in Shantigram Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/2-bhk-flats-for-sale-in-shantigram-ahmedabad
1f814a97-123b-43db-9ca7-1717ba10ba35,2 BHK Flats / Apartments for Sale in Thaltej Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/2-bhk-flats-for-sale-in-thaltej-ahmedabad
74e820aa-6f2c-4412-9dec-699ddd35fa6c,Vishwanath Sarathya West,81985cb0-ef26-4c9e-85d8-7de1a7423686,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-for-sale-in-vishwanath-sarathya-west-shela-ahmedabad?pid=BhRYQVpLUlo
c6dad2eb-b6b5-4bce-bb8d-45c0d45e424c,The Canvas,277424c6-b46c-4ab7-8923-bbb6b334b4bb,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-for-sale-in-the-canvas-shela-ahmedabad?pid=BhRYQ19AVF8
ca3ebfe8-c5fd-4647-878b-ff9c4d1a9efc,ROYAL URBANA,c6bcb6df-42e8-4299-833f-cbe0359f34d3,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-for-sale-in-royal-urbana-ognaj-ahmedabad?pid=BhRYQVBHUl8
173d48c5-9509-4a8a-ab6e-cc3b7b99eca0,2 BHK Flats / Apartments for Sale in Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/2-bhk-flats-for-sale-in-ahmedabad
7c8d80fd-87e0-4f14-a586-f4afafdf13fb,3 BHK Penthouse for Sale in Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/3-bhk-penthouse-for-sale-in-ahmedabad
5b7d7f4b-2bfd-43d7-b8b6-c0ff999572c3,3 BHK Flats / Apartments for Sale in Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/3-bhk-flats-for-sale-in-ahmedabad
6d196ab4-565a-4b52-8ef5-c3bcacdc2d8f,"Ready to Move Flats in Vastrapur, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/ready-to-move-flats-in-vastrapur-ahmedabad
191b5c50-fc5c-473c-ac27-c3579817cfdc,SHALIGRAM LUXURIA,f993111b-bd79-4cfa-bf8b-178d98ba9ec8,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-penthouse-for-sale-in-shaligram-luxuria-ambli-ahmedabad?pid=BhRYQ1hKVV4
cfb983f9-fb7a-4271-bb90-9ea5eadfe3f4,4 BHK Flats / Apartments for Sale in Vaishno Devi Circle Ahmedabad,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/4-bhk-flats-for-sale-in-vaishno-devi-circle-ahmedabad
245f3101-a822-4dd0-8244-90d501b417ee,TREMONT TERRA,71d5adba-fe7e-4987-80cd-d6978eae6401,,,,Ahmedabad,Ahmedabad,details,,addressbox,https://www.addressbox.com/project-detail-page/flat-apartment-penthouse-for-sale-in-tremont-terra-gota-ahmedabad?pid=BhRYQlFLWV4
4829517c-3e78-4a31-aaac-fdf0df6baaef,"Properties for Sale in Science City, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/property-for-sale-in-science-city-ahmedabad
ee30d399-10dc-4bf6-8bbc-7504f120d3d6,Property in Ahmedabad below ₹ 50 Lakh,9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/properties-below-50-lakhs-in-ahmedabad
